dataset_id,sample_id,NAMPT_z,inflammatory_score,repair_score,balance_score,immune_pan_leukocyte,macrophage_monocyte,t_cell,blood_erythroid,fibroblast_stroma,adipocyte,skeletal_muscle_fiber
GSE282850_muscle_cell_aicar_palmitate,ATS0278,-0.4834968928971984,0.14966719645678594,0.11830359051352231,-0.03136360594326364,4.7977956075519,6.559548548792921,nan,nan,nan,5.63171847060153,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-10-2-PLA-40_S36,-0.3171239145552596,-0.04909516222349882,0.05371154292770305,0.10280670515120187,38.5022695,40.149938,nan,nan,nan,13.756181,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-3-1-KET-9_S30,-1.4585512192877597,0.006420525783221498,-0.1188642875482689,-0.12528481333149039,55.305927499999996,50.712245,nan,nan,nan,32.74927866666666,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-1-2-KET-4_S20,1.1132542138159072,-0.27296467158370946,0.010321953980976212,0.28328662556468565,12.7597245,31.574827833333334,nan,nan,nan,8.537659333333332,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-8-2-PLA-32_S4,-0.3035567903401782,0.1833926479541849,-0.02398979101149222,-0.2073824389656771,31.382613,58.18465716666666,nan,nan,nan,13.744452666666666,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-6-1-KET-21_S37,-0.48746736775581884,-0.27523972226320664,0.11723388652984106,0.3924736087930477,25.058764,28.806838,nan,nan,nan,9.224314666666666,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-10-1-KET-37_S8,0.4709976818764142,-0.339897877603109,0.0718232346362306,0.4117211122393396,18.2687925,27.30837716666667,nan,nan,nan,14.385613,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-7-1-KET-26_S34,-1.4897968332070748,0.3583529900524975,-0.10478861552323693,-0.4631416055757344,26.248604999999998,64.12372066666667,nan,nan,nan,18.908253333333334,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-10-1-KET-38_S18,-0.7100260818402652,-0.238211764798124,-0.1441507831870308,0.09406098161109319,19.6790385,32.600926,nan,nan,nan,18.364349333333333,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-4-1-KET-14_S28,2.413719351034705,0.494323767779069,-0.0795226396668415,-0.5738464074459105,44.9832785,65.34246483333334,nan,nan,nan,15.350011666666665,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-1-1-PLA-2_S32,-0.5782712224435388,-0.11074919539974581,-0.19493921036077486,-0.08419001496102904,24.1521275,36.85829683333333,nan,nan,nan,14.340894999999998,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-8-1-KET-29_S29,-1.3282315110160463,-0.07299090031448234,0.0466810652318425,0.11967196554632484,39.078989,39.3024195,nan,nan,nan,29.703410333333334,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-3-1-KET-10_S38,-0.5146019900986198,0.052120344949573405,-0.021011089901115724,-0.07313143485068913,32.862367,36.90312616666667,nan,nan,nan,12.417313666666665,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-3-2-PLA-11_S24,-0.13709111069114485,0.19213211921145698,0.27188347709766003,0.07975135788620305,53.432433,44.46955466666666,nan,nan,nan,20.863363333333336,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-7-2-PLA-28_S16,1.16545116205607,0.8266716658404428,0.1453507450505533,-0.6813209207898896,21.5577355,53.958856999999995,nan,nan,nan,11.357009666666668,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-2-1-KET-6_S27,1.11983828536296,0.10652643622631197,-0.0049560938892773574,-0.11148253011558933,15.637089,45.78505416666667,nan,nan,nan,35.280600666666665,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-1-2-KET-3_S7,0.2096643215937496,-0.4636613201265318,0.14784019546138813,0.6115015155879199,17.7076365,25.982987166666664,nan,nan,nan,18.671289333333334,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-6-2-PLA-24_S3,3.123772265003909,0.6058994893420662,-0.2686491081939478,-0.874548597536014,34.95475,60.82463216666665,nan,nan,nan,5.134532666666667,nan
