dataset_id,module_a,module_b,mean_correlation,n_pairs
GSE282850_muscle_cell_aicar_palmitate,innate_immune_inflammation,nfkb_inflammation,-0.05347865993014352,12
GSE282850_muscle_cell_aicar_palmitate,innate_immune_inflammation,innate_immune_inflammation,0.3745851462070163,3
GSE282850_muscle_cell_aicar_palmitate,innate_immune_inflammation,monocyte_macrophage,0.24557437698800075,6
GSE282850_muscle_cell_aicar_palmitate,innate_immune_inflammation,insulin_metabolism,0.1409323976321298,12
GSE282850_muscle_cell_aicar_palmitate,innate_immune_inflammation,nutrient_sensing,-0.30111736489777824,3
GSE282850_muscle_cell_aicar_palmitate,innate_immune_inflammation,stress_repair,0.21822852083250163,3
GSE282850_muscle_cell_aicar_palmitate,innate_immune_inflammation,mitochondrial_stress,0.1222247022808378,6
GSE282850_muscle_cell_aicar_palmitate,monocyte_macrophage,nad_salvage_core,0.0301205465684082,10
GSE282850_muscle_cell_aicar_palmitate,monocyte_macrophage,nad_de_novo,0.1628996328170449,6
GSE282850_muscle_cell_aicar_palmitate,monocyte_macrophage,nad_consumption_inflammation,-0.04605592872470157,2
GSE282850_muscle_cell_aicar_palmitate,monocyte_macrophage,nad_consumption_repair,-0.15958557097331272,4
GSE282850_muscle_cell_aicar_palmitate,monocyte_macrophage,sirtuin_repair,0.022635591806266748,6
GSE282850_muscle_cell_aicar_palmitate,monocyte_macrophage,oxidative_stress_repair,0.08147244118692915,6
GSE282850_muscle_cell_aicar_palmitate,monocyte_macrophage,nfkb_inflammation,-0.03174166368589786,8
GSE282850_muscle_cell_aicar_palmitate,monocyte_macrophage,monocyte_macrophage,0.06521976352246642,1
GSE282850_muscle_cell_aicar_palmitate,monocyte_macrophage,nutrient_sensing,-0.28681561746275086,2
GSE282850_muscle_cell_aicar_palmitate,monocyte_macrophage,stress_repair,0.04871829332809827,2
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,nad_salvage_core,0.07603762515521144,5
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,nad_de_novo,-0.08810282699245638,3
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,nad_consumption_inflammation,0.040175440483100455,1
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,nad_consumption_repair,0.44771323489567044,2
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,sirtuin_repair,0.032525143316278184,3
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,ampk_mitochondria_repair,0.012887301673873355,3
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,mitochondrial_biogenesis,0.2594032199149392,2
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,oxidative_stress_repair,0.19314053337809367,3
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,nfkb_inflammation,-0.023660879661859438,4
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,innate_immune_inflammation,-0.14556735215644087,3
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,monocyte_macrophage,0.05028481022874645,2
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,adipose_metabolism_resolution,0.9999999999999999,1
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,insulin_metabolism,-0.0718053966000286,4
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,nutrient_sensing,-0.5570383867862218,1
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,stress_repair,0.6991461337919506,1
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,dna_damage_repair,0.40109255158289386,3
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,autophagy_repair,-0.06557483005606071,4
GSE282850_muscle_cell_aicar_palmitate,adipose_metabolism_resolution,mitochondrial_stress,-0.4126138914314997,2
GSE282850_muscle_cell_aicar_palmitate,insulin_metabolism,nad_salvage_core,0.017628627281495366,20
GSE282850_muscle_cell_aicar_palmitate,insulin_metabolism,nad_de_novo,0.022477272514746807,12
GSE282850_muscle_cell_aicar_palmitate,insulin_metabolism,nad_consumption_inflammation,-0.0890044124328074,4
GSE282850_muscle_cell_aicar_palmitate,insulin_metabolism,nad_consumption_repair,-0.0643557373927314,8
GSE282850_muscle_cell_aicar_palmitate,insulin_metabolism,sirtuin_repair,0.05463759986128783,12
GSE282850_muscle_cell_aicar_palmitate,insulin_metabolism,mitochondrial_biogenesis,0.02372639334179344,8
GSE282850_muscle_cell_aicar_palmitate,insulin_metabolism,oxidative_stress_repair,-0.015386154480043887,12
GSE282850_muscle_cell_aicar_palmitate,insulin_metabolism,nfkb_inflammation,-0.043980675187665894,16
GSE282850_muscle_cell_aicar_palmitate,insulin_metabolism,monocyte_macrophage,0.13998584332953334,8
GSE282850_muscle_cell_aicar_palmitate,insulin_metabolism,insulin_metabolism,-0.2206671403569415,6
GSE282850_muscle_cell_aicar_palmitate,insulin_metabolism,nutrient_sensing,-0.033406200178841425,4
GSE282850_muscle_cell_aicar_palmitate,insulin_metabolism,stress_repair,-0.008543261758016285,4
GSE282850_muscle_cell_aicar_palmitate,insulin_metabolism,mitochondrial_stress,0.07434737811312443,8
GSE282850_muscle_cell_aicar_palmitate,nutrient_sensing,sirtuin_repair,-0.3500405812475224,3
GSE282850_muscle_cell_aicar_palmitate,nutrient_sensing,oxidative_stress_repair,0.22266834973909308,3
GSE282850_muscle_cell_aicar_palmitate,nutrient_sensing,nutrient_sensing,0.9999999999999999,1
GSE282850_muscle_cell_aicar_palmitate,nutrient_sensing,stress_repair,-0.8344715329431799,1
GSE282850_muscle_cell_aicar_palmitate,stress_repair,stress_repair,1.0,1
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,nad_salvage_core,0.0239145278295253,15
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,nad_de_novo,-0.39929087945312314,9
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,nad_consumption_inflammation,-0.31312828493832384,3
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,nad_consumption_repair,0.5611024002057728,6
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,sirtuin_repair,0.21914250626599932,9
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,mitochondrial_biogenesis,0.22457484300544772,6
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,oxidative_stress_repair,-0.20400502175249416,9
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,nfkb_inflammation,-0.004351597718637135,12
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,innate_immune_inflammation,-0.006966403450128864,9
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,monocyte_macrophage,-0.2705121432077017,6
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,insulin_metabolism,-0.08386044642390494,12
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,nutrient_sensing,-0.34608442920994853,3
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,stress_repair,0.6005246290142079,3
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,dna_damage_repair,0.3342636281121551,3
GSE282850_muscle_cell_aicar_palmitate,dna_damage_repair,mitochondrial_stress,-0.37553461678428085,6
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,nad_salvage_core,-0.021179809286798506,20
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,nad_de_novo,0.29673796077589376,12
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,nad_consumption_inflammation,0.3892911757700379,4
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,nad_consumption_repair,-0.32724292473973615,8
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,sirtuin_repair,-0.25651413554668245,12
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,mitochondrial_biogenesis,-0.18649049732720185,8
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,oxidative_stress_repair,0.2636342827069592,12
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,nfkb_inflammation,0.030525388049857882,16
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,innate_immune_inflammation,-0.21125339211683924,12
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,monocyte_macrophage,0.02259060854508462,8
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,insulin_metabolism,-0.03694203950372833,16
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,nutrient_sensing,0.29952983772387654,4
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,stress_repair,-0.3817538301839476,4
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,dna_damage_repair,-0.2653454158735133,12
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,autophagy_repair,0.005159404455341299,6
GSE282850_muscle_cell_aicar_palmitate,autophagy_repair,mitochondrial_stress,0.1531682407391992,8
GSE282850_muscle_cell_aicar_palmitate,mitochondrial_stress,nad_salvage_core,-0.027159818815310377,10
GSE282850_muscle_cell_aicar_palmitate,mitochondrial_stress,nad_de_novo,0.2509765167100692,6
GSE282850_muscle_cell_aicar_palmitate,mitochondrial_stress,nad_consumption_inflammation,0.04861222093993556,2
GSE282850_muscle_cell_aicar_palmitate,mitochondrial_stress,nad_consumption_repair,-0.4076745448694455,4
GSE282850_muscle_cell_aicar_palmitate,mitochondrial_stress,sirtuin_repair,-0.14820562389065006,6
GSE282850_muscle_cell_aicar_palmitate,mitochondrial_stress,oxidative_stress_repair,0.04188563490012526,6
GSE282850_muscle_cell_aicar_palmitate,mitochondrial_stress,nfkb_inflammation,0.014395994316718081,8
GSE282850_muscle_cell_aicar_palmitate,mitochondrial_stress,monocyte_macrophage,0.162401803129248,4
GSE282850_muscle_cell_aicar_palmitate,mitochondrial_stress,nutrient_sensing,0.27667802071820635,2
GSE282850_muscle_cell_aicar_palmitate,mitochondrial_stress,stress_repair,-0.43651519082913237,2
GSE282850_muscle_cell_aicar_palmitate,mitochondrial_stress,mitochondrial_stress,-0.2313437725716953,1
GSE292369_exercise_ketone_recovery,nad_salvage_core,nad_salvage_core,-0.04103607873149904,15
GSE292369_exercise_ketone_recovery,nad_salvage_core,sirtuin_repair,-0.0218705611664668,18
GSE292369_exercise_ketone_recovery,nad_salvage_core,oxidative_stress_repair,0.025269711242288138,24
GSE292369_exercise_ketone_recovery,nad_salvage_core,nfkb_inflammation,-0.02103533169361961,42
GSE292369_exercise_ketone_recovery,nad_salvage_core,nutrient_sensing,0.040321239213792374,6
GSE292369_exercise_ketone_recovery,nad_salvage_core,stress_repair,-0.21871079676028718,6
GSE292369_exercise_ketone_recovery,nad_de_novo,nad_salvage_core,0.0312052229587346,18
GSE292369_exercise_ketone_recovery,nad_de_novo,nad_de_novo,-0.009303037660750737,3
GSE292369_exercise_ketone_recovery,nad_de_novo,sirtuin_repair,-0.0722414648543847,9
GSE292369_exercise_ketone_recovery,nad_de_novo,oxidative_stress_repair,0.05798726016774686,12
GSE292369_exercise_ketone_recovery,nad_de_novo,nfkb_inflammation,-0.03808778780835051,21
GSE292369_exercise_ketone_recovery,nad_de_novo,nutrient_sensing,0.03539744904449601,3
GSE292369_exercise_ketone_recovery,nad_de_novo,stress_repair,-0.07095529885387503,3
GSE292369_exercise_ketone_recovery,nad_consumption_inflammation,nad_salvage_core,0.05981965972112096,12
GSE292369_exercise_ketone_recovery,nad_consumption_inflammation,nad_de_novo,0.010636336797202895,6
GSE292369_exercise_ketone_recovery,nad_consumption_inflammation,nad_consumption_inflammation,0.38169498222275683,1
GSE292369_exercise_ketone_recovery,nad_consumption_inflammation,nad_consumption_repair,0.0056641991903823505,4
GSE292369_exercise_ketone_recovery,nad_consumption_inflammation,sirtuin_repair,0.0041903427721642255,6
GSE292369_exercise_ketone_recovery,nad_consumption_inflammation,oxidative_stress_repair,-0.09521595085240697,8
GSE292369_exercise_ketone_recovery,nad_consumption_inflammation,nfkb_inflammation,-0.24989375257066743,14
GSE292369_exercise_ketone_recovery,nad_consumption_inflammation,nutrient_sensing,-0.30267737679985546,2
GSE292369_exercise_ketone_recovery,nad_consumption_inflammation,stress_repair,-0.19767573473642694,2
GSE292369_exercise_ketone_recovery,nad_consumption_repair,nad_salvage_core,0.047222014445835125,12
GSE292369_exercise_ketone_recovery,nad_consumption_repair,nad_de_novo,-0.06504342647041446,6
GSE292369_exercise_ketone_recovery,nad_consumption_repair,nad_consumption_repair,-0.276895938619717,1
GSE292369_exercise_ketone_recovery,nad_consumption_repair,sirtuin_repair,-0.029299429967636237,6
GSE292369_exercise_ketone_recovery,nad_consumption_repair,oxidative_stress_repair,-0.1405309848411238,8
GSE292369_exercise_ketone_recovery,nad_consumption_repair,nfkb_inflammation,-0.10718337234956217,14
GSE292369_exercise_ketone_recovery,nad_consumption_repair,nutrient_sensing,0.030684369949658605,2
GSE292369_exercise_ketone_recovery,nad_consumption_repair,stress_repair,-0.08126831724988859,2
GSE292369_exercise_ketone_recovery,sirtuin_repair,sirtuin_repair,-0.1998783699331982,3
GSE292369_exercise_ketone_recovery,sirtuin_repair,stress_repair,0.008110786704073484,3
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,nad_salvage_core,-0.05094599704219399,18
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,nad_de_novo,-0.01996316997423396,9
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,nad_consumption_inflammation,-0.0371039757914835,6
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,nad_consumption_repair,-0.005463731296741607,6
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,sirtuin_repair,0.04916101750932486,9
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,ampk_mitochondria_repair,-0.17649150934614252,3
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,mitochondrial_biogenesis,0.14090606538269987,6
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,oxidative_stress_repair,0.012885492054383935,12
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,nfkb_inflammation,0.02835885344292522,21
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,innate_immune_inflammation,-0.01581864016591033,9
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,monocyte_macrophage,-0.0009743001004201233,12
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,macrophage_resolution,0.007295642026299985,6
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,insulin_metabolism,-0.07697285136047598,12
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,nutrient_sensing,-0.08420896478656455,3
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,stress_repair,0.12959920805576333,3
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,dna_damage_repair,0.05332985571674581,9
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,autophagy_repair,0.08421132993785735,12
GSE292369_exercise_ketone_recovery,ampk_mitochondria_repair,mitochondrial_stress,0.016579340979348267,6
GSE292369_exercise_ketone_recovery,mitochondrial_biogenesis,nad_salvage_core,-0.032452711690289356,12
GSE292369_exercise_ketone_recovery,mitochondrial_biogenesis,nad_de_novo,-0.020269517307630085,6
GSE292369_exercise_ketone_recovery,mitochondrial_biogenesis,nad_consumption_inflammation,0.012106102462256175,4
GSE292369_exercise_ketone_recovery,mitochondrial_biogenesis,nad_consumption_repair,0.02507314651441154,4
GSE292369_exercise_ketone_recovery,mitochondrial_biogenesis,sirtuin_repair,0.04019672774814489,6
GSE292369_exercise_ketone_recovery,mitochondrial_biogenesis,mitochondrial_biogenesis,-0.378438039056577,1
GSE292369_exercise_ketone_recovery,mitochondrial_biogenesis,oxidative_stress_repair,-0.013858297467255254,8
GSE292369_exercise_ketone_recovery,mitochondrial_biogenesis,nfkb_inflammation,0.1010719395659907,14
GSE292369_exercise_ketone_recovery,mitochondrial_biogenesis,monocyte_macrophage,-0.03104511212832045,8
GSE292369_exercise_ketone_recovery,mitochondrial_biogenesis,nutrient_sensing,-0.10819303089053559,2
GSE292369_exercise_ketone_recovery,mitochondrial_biogenesis,stress_repair,-0.014758663902784797,2
GSE292369_exercise_ketone_recovery,mitochondrial_biogenesis,mitochondrial_stress,-0.06370840498092986,4
GSE292369_exercise_ketone_recovery,oxidative_stress_repair,sirtuin_repair,-0.007735800410384901,12
GSE292369_exercise_ketone_recovery,oxidative_stress_repair,oxidative_stress_repair,-0.03719687065180117,6
GSE292369_exercise_ketone_recovery,oxidative_stress_repair,stress_repair,0.023314726565530575,4
GSE292369_exercise_ketone_recovery,nfkb_inflammation,sirtuin_repair,0.02920342310985064,21
GSE292369_exercise_ketone_recovery,nfkb_inflammation,oxidative_stress_repair,0.19063855413696298,28
GSE292369_exercise_ketone_recovery,nfkb_inflammation,nfkb_inflammation,0.4480975739543948,21
GSE292369_exercise_ketone_recovery,nfkb_inflammation,nutrient_sensing,-0.02610674411531336,7
GSE292369_exercise_ketone_recovery,nfkb_inflammation,stress_repair,0.09659668254536559,7
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,nad_salvage_core,0.04240902547689778,18
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,nad_de_novo,0.10405161176518146,9
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,nad_consumption_inflammation,0.01755345681520037,6
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,nad_consumption_repair,-0.10421966973767305,6
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,sirtuin_repair,-0.06298061333094901,9
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,mitochondrial_biogenesis,-0.07198100297764622,6
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,oxidative_stress_repair,0.06445654229163296,12
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,nfkb_inflammation,-0.014654032103019158,21
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,innate_immune_inflammation,0.0795358742493276,3
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,monocyte_macrophage,0.16295456472331274,12
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,macrophage_resolution,0.1383006770368738,6
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,insulin_metabolism,-0.025000289713829355,12
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,nutrient_sensing,-0.1844031374815286,3
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,stress_repair,-0.0015620386385793393,3
GSE292369_exercise_ketone_recovery,innate_immune_inflammation,mitochondrial_stress,0.237709056253953,6
GSE292369_exercise_ketone_recovery,monocyte_macrophage,nad_salvage_core,-0.012561249716955597,24
GSE292369_exercise_ketone_recovery,monocyte_macrophage,nad_de_novo,-0.03119217027474699,12
GSE292369_exercise_ketone_recovery,monocyte_macrophage,nad_consumption_inflammation,-0.08486855856383287,8
GSE292369_exercise_ketone_recovery,monocyte_macrophage,nad_consumption_repair,-0.14962593155503778,8
GSE292369_exercise_ketone_recovery,monocyte_macrophage,sirtuin_repair,-0.04043289945464057,12
GSE292369_exercise_ketone_recovery,monocyte_macrophage,oxidative_stress_repair,0.11108470682872629,16
GSE292369_exercise_ketone_recovery,monocyte_macrophage,nfkb_inflammation,0.1616936661177357,28
GSE292369_exercise_ketone_recovery,monocyte_macrophage,monocyte_macrophage,0.16700177919776474,6
GSE292369_exercise_ketone_recovery,monocyte_macrophage,nutrient_sensing,-0.09025713200696849,4
GSE292369_exercise_ketone_recovery,monocyte_macrophage,stress_repair,0.07086968064198153,4
GSE292369_exercise_ketone_recovery,macrophage_resolution,nad_salvage_core,0.08368435055898983,12
GSE292369_exercise_ketone_recovery,macrophage_resolution,nad_de_novo,0.11035999700712872,6
GSE292369_exercise_ketone_recovery,macrophage_resolution,nad_consumption_inflammation,0.11196543214310674,4
GSE292369_exercise_ketone_recovery,macrophage_resolution,nad_consumption_repair,-0.01029338600870653,4
GSE292369_exercise_ketone_recovery,macrophage_resolution,sirtuin_repair,0.014361097943560682,6
GSE292369_exercise_ketone_recovery,macrophage_resolution,mitochondrial_biogenesis,-0.02673389935973395,4
GSE292369_exercise_ketone_recovery,macrophage_resolution,oxidative_stress_repair,-0.004023232068998357,8
GSE292369_exercise_ketone_recovery,macrophage_resolution,nfkb_inflammation,-0.22924771692331758,14
GSE292369_exercise_ketone_recovery,macrophage_resolution,monocyte_macrophage,-0.021115623569329736,8
GSE292369_exercise_ketone_recovery,macrophage_resolution,macrophage_resolution,-0.0593063370828719,1
GSE292369_exercise_ketone_recovery,macrophage_resolution,nutrient_sensing,-0.018045093916086996,2
GSE292369_exercise_ketone_recovery,macrophage_resolution,stress_repair,-0.11568898220727053,2
GSE292369_exercise_ketone_recovery,macrophage_resolution,mitochondrial_stress,0.054142654202847085,4
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,nad_salvage_core,0.1029547714233819,12
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,nad_de_novo,0.12390752505725432,6
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,nad_consumption_inflammation,0.14873435839133736,4
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,nad_consumption_repair,0.0536215264131046,4
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,sirtuin_repair,0.00808535314156684,6
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,ampk_mitochondria_repair,-0.10881972651097264,6
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,mitochondrial_biogenesis,-0.012102650569140679,4
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,oxidative_stress_repair,-0.13063245040884017,8
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,nfkb_inflammation,-0.21067298766176926,14
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,innate_immune_inflammation,0.1756468026689395,6
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,monocyte_macrophage,0.02211254688301425,8
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,macrophage_resolution,0.3173605527142974,4
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,adipose_metabolism_resolution,0.5105855716677177,1
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,insulin_metabolism,-0.13338572710711083,8
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,nutrient_sensing,-0.2688966303040464,2
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,stress_repair,0.007585164881319738,2
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,dna_damage_repair,0.19085669971385041,6
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,autophagy_repair,-0.32450401175445387,8
GSE292369_exercise_ketone_recovery,adipose_metabolism_resolution,mitochondrial_stress,-0.0563819721765433,4
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,nad_salvage_core,-0.007188926457937755,6
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,nad_de_novo,0.04500963192976828,3
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,nad_consumption_inflammation,0.045122375196496776,2
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,nad_consumption_repair,-0.011701578623741667,2
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,sirtuin_repair,0.01303126592067678,3
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,ampk_mitochondria_repair,-0.06603649558286744,3
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,mitochondrial_biogenesis,0.08739312145235655,2
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,oxidative_stress_repair,-0.14714226239609518,4
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,nfkb_inflammation,-0.08319676153350365,7
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,innate_immune_inflammation,-0.019747773603493484,3
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,monocyte_macrophage,0.037647399709016136,4
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,macrophage_resolution,0.07894378479236819,2
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,adipose_metabolism_resolution,0.5996392900306591,2
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,adipose_metabolism_inflammation,1.0,1
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,insulin_metabolism,-0.1761094890362982,4
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,nutrient_sensing,-0.37112686128870537,1
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,stress_repair,0.22612891950734015,1
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,dna_damage_repair,0.11068902429590505,3
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,autophagy_repair,-0.1771672990002311,4
GSE292369_exercise_ketone_recovery,adipose_metabolism_inflammation,mitochondrial_stress,-0.21891620413703794,2
GSE292369_exercise_ketone_recovery,insulin_metabolism,nad_salvage_core,0.022276189056380024,24
GSE292369_exercise_ketone_recovery,insulin_metabolism,nad_de_novo,-0.05205465676021278,12
GSE292369_exercise_ketone_recovery,insulin_metabolism,nad_consumption_inflammation,-0.019642407388765708,8
GSE292369_exercise_ketone_recovery,insulin_metabolism,nad_consumption_repair,0.016209174422448076,8
GSE292369_exercise_ketone_recovery,insulin_metabolism,sirtuin_repair,-0.018864757040498285,12
GSE292369_exercise_ketone_recovery,insulin_metabolism,mitochondrial_biogenesis,-0.08126249152637383,8
GSE292369_exercise_ketone_recovery,insulin_metabolism,oxidative_stress_repair,0.044131105434639335,16
GSE292369_exercise_ketone_recovery,insulin_metabolism,nfkb_inflammation,0.024110630710146925,28
GSE292369_exercise_ketone_recovery,insulin_metabolism,monocyte_macrophage,0.014404948427556203,16
GSE292369_exercise_ketone_recovery,insulin_metabolism,macrophage_resolution,-0.03875490446594685,8
GSE292369_exercise_ketone_recovery,insulin_metabolism,insulin_metabolism,-0.06726695549560675,6
GSE292369_exercise_ketone_recovery,insulin_metabolism,nutrient_sensing,0.21079991830352107,4
GSE292369_exercise_ketone_recovery,insulin_metabolism,stress_repair,-0.11662210311408092,4
GSE292369_exercise_ketone_recovery,insulin_metabolism,mitochondrial_stress,0.06850745000293806,8
GSE292369_exercise_ketone_recovery,nutrient_sensing,sirtuin_repair,-0.044270566595326265,3
GSE292369_exercise_ketone_recovery,nutrient_sensing,oxidative_stress_repair,0.05423070533777949,4
GSE292369_exercise_ketone_recovery,nutrient_sensing,nutrient_sensing,1.0,1
GSE292369_exercise_ketone_recovery,nutrient_sensing,stress_repair,-0.037807376297278074,1
GSE292369_exercise_ketone_recovery,stress_repair,stress_repair,1.0,1
GSE292369_exercise_ketone_recovery,dna_damage_repair,nad_salvage_core,-0.011269842173065394,18
GSE292369_exercise_ketone_recovery,dna_damage_repair,nad_de_novo,0.11370172204366967,9
GSE292369_exercise_ketone_recovery,dna_damage_repair,nad_consumption_inflammation,0.12009973920587447,6
GSE292369_exercise_ketone_recovery,dna_damage_repair,nad_consumption_repair,0.03050214963832176,6
GSE292369_exercise_ketone_recovery,dna_damage_repair,sirtuin_repair,-0.09609983602088756,9
GSE292369_exercise_ketone_recovery,dna_damage_repair,mitochondrial_biogenesis,-0.016672722467715038,6
GSE292369_exercise_ketone_recovery,dna_damage_repair,oxidative_stress_repair,-0.10905193344981144,12
GSE292369_exercise_ketone_recovery,dna_damage_repair,nfkb_inflammation,-0.29999359033700673,21
GSE292369_exercise_ketone_recovery,dna_damage_repair,innate_immune_inflammation,0.050980387738613644,9
GSE292369_exercise_ketone_recovery,dna_damage_repair,monocyte_macrophage,-0.14185622621169305,12
GSE292369_exercise_ketone_recovery,dna_damage_repair,macrophage_resolution,0.13926636750807944,6
GSE292369_exercise_ketone_recovery,dna_damage_repair,insulin_metabolism,-0.1285083514163555,12
